DAY,TIME,INFLOW(m3/s),STORAGE(1000m3),ELEVATION(m),OUTFLOW(m3/s),
02/23/18,04:00,     0.96145391,   -45.70578968,     0.00000000,   169.00000000,
02/23/18,05:00,     0.48072696,   -45.87556859,     0.00000000,   172.00000000,
02/23/18,06:00,     0.24036348,   -46.05987805,     0.00000000,   197.34000000,
02/23/18,07:00,     0.12018174,   -46.24136777,     0.00000000,   166.00000000,
02/23/18,08:00,     0.06009087,   -46.40927764,     0.00000000,   170.00000000,
02/23/18,09:00,     0.03004543,   -46.57873257,     0.00000000,   169.00000000,
02/23/18,10:00,     0.01502272,   -46.74909503,     0.00000000,   171.77000000,
02/23/18,11:00,     0.00751136,   -46.92200377,     0.00000000,   174.07000000,
02/23/18,12:00,     0.00375568,   -47.09503313,     0.00000000,   172.00000000,
02/23/18,13:00,     0.00187784,   -47.26403032,     0.00000000,   166.00000000,
02/23/18,14:00,     0.00093892,   -47.43102891,     0.00000000,   168.00000000,
02/23/18,15:00,     0.00046946,   -47.59952820,     0.00000000,   169.00000000,
02/23/18,16:00,     0.00023473,   -47.76852785,     0.00000000,   169.00000000,
02/23/18,17:00,   125.40461736,   -47.79032543,     0.00000000,     0.00000000,
02/23/18,18:00,    62.70230868,   -47.69627196,     0.00000000,     0.00000000,
02/23/18,19:00,    31.35115434,   -47.65193523,     0.00000000,     5.38000000,
02/23/18,20:00,    15.67557717,   -47.73511187,     0.00000000,   208.00000000,
02/23/18,21:00,     7.83778859,   -47.93235518,     0.00000000,   210.00000000,
02/23/18,22:00,   128.96264429,   -48.18895497,     0.00000000,   440.00000000,
02/23/18,23:00,   189.66644715,   -48.39814042,     0.00000000,   297.00000000,
02/24/18,00:00,   219.73559857,   -48.42026940,     0.00000000,   156.66000000,
02/24/18,01:00,   232.06454929,   -48.37619932,     0.00000000,   207.00000000,
02/24/18,02:00,   116.03227464,   -48.30565091,     0.00000000,     0.00000000,
02/24/18,03:00,    58.01613732,   -48.21862671,     0.00000000,     0.00000000,
02/24/18,04:00,    29.00806866,   -48.17511460,     0.00000000,     0.00000000,
02/24/18,05:00,    14.50403433,   -48.15335855,     0.00000000,     0.00000000,
02/24/18,06:00,     7.25201717,   -48.14248053,     0.00000000,     0.00000000,
02/24/18,07:00,     3.62600858,   -48.22704151,     0.00000000,   180.00000000,
02/24/18,08:00,     1.81300429,   -48.41879701,     0.00000000,   208.95000000,
02/24/18,09:00,     0.90650215,   -48.61241225,     0.00000000,   181.00000000,
02/24/18,10:00,    83.91812607,   -48.75099994,     0.00000000,   181.00000000,
02/24/18,11:00,   178.82468804,   -48.79912853,     0.00000000,   178.00000000,
02/24/18,12:00,   218.09284402,   -48.77916977,     0.00000000,   179.00000000,
02/24/18,13:00,   109.04642201,   -48.87960013,     0.00000000,   349.00000000,
02/24/18,14:00,    54.52321100,   -49.14931532,     0.00000000,   354.00000000,
02/24/18,15:00,    27.26160550,   -49.47263791,     0.00000000,   374.43000000,
02/24/18,16:00,    50.81242775,   -49.84081589,     0.00000000,   440.00000000,
02/24/18,17:00,   158.21096388,   -50.13330420,     0.00000000,   354.00000000,
02/24/18,18:00,   212.40748194,   -50.20949497,     0.00000000,   169.00000000,
02/24/18,19:00,   237.44361597,   -50.15356942,     0.00000000,   169.00000000,
02/24/18,20:00,   252.09693298,   -50.07729915,     0.00000000,   168.00000000,
02/24/18,21:00,   258.00009149,   -50.02227064,     0.00000000,   232.04000000,
02/24/18,22:00,   265.79254575,   -50.06452932,     0.00000000,   376.27000000,
02/24/18,23:00,   269.83014787,   -50.16669297,     0.00000000,   363.68000000,
02/25/18,00:00,   271.99519894,   -50.25512030,     0.00000000,   355.00000000,
02/25/18,01:00,   135.99759947,   -50.31312390,     0.00000000,   169.00000000,
02/25/18,02:00,    67.99879973,   -50.38112570,     0.00000000,   171.00000000,
02/25/18,03:00,    33.99939987,   -50.50266160,     0.00000000,   174.07000000,
02/25/18,04:00,    16.99969993,   -50.64869705,     0.00000000,   169.00000000,
02/25/18,05:00,     8.49984997,   -50.80494728,     0.00000000,   169.00000000,
02/25/18,06:00,     4.24992498,   -50.96807239,     0.00000000,   170.00000000,
02/25/18,07:00,     2.12496249,   -51.13488494,     0.00000000,   170.00000000,
02/25/18,08:00,     1.06248125,   -51.32229122,     0.00000000,   208.00000000,
02/25/18,09:00,     0.53124062,   -51.53199436,     0.00000000,   213.00000000,
02/25/18,10:00,   118.75737031,   -51.66485006,     0.00000000,   172.00000000,
02/25/18,11:00,   179.51331016,   -51.68771472,     0.00000000,   172.00000000,
02/25/18,12:00,   212.81140508,   -51.65955236,     0.00000000,   164.00000000,
02/25/18,13:00,   225.68232754,   -51.60630549,     0.00000000,   168.00000000,
02/25/18,14:00,   232.12266377,   -51.54540300,     0.00000000,   168.00000000,
02/25/18,15:00,   231.49158188,   -51.48159587,     0.00000000,   168.00000000,
02/25/18,16:00,   231.89266594,   -51.42711875,     0.00000000,   186.43000000,
02/25/18,17:00,   231.38145797,   -51.38256669,     0.00000000,   187.74000000,
02/25/18,18:00,   246.43335399,   -51.32152928,     0.00000000,   168.00000000,
02/25/18,19:00,   249.32805199,   -51.24929358,     0.00000000,   183.29000000,
02/25/18,20:00,   249.56640100,   -51.17649135,     0.00000000,   170.00000000,
02/25/18,21:00,   252.53257550,   -51.10158686,     0.00000000,   182.29000000,
02/25/18,22:00,   227.31528775,   -51.03630793,     0.00000000,   167.00000000,
02/25/18,23:00,   213.57076887,   -51.00536490,     0.00000000,   212.00000000,
02/26/18,00:00,   106.78538444,   -51.02068683,     0.00000000,   139.00000000,
02/26/18,01:00,    53.39269222,   -51.01009779,     0.00000000,     0.00000000,
02/26/18,02:00,    26.69634611,   -50.97005327,     0.00000000,     0.00000000,
02/26/18,03:00,    13.34817305,   -50.96462101,     0.00000000,    29.18000000,
02/26/18,04:00,     6.67408653,   -50.97649488,     0.00000000,    14.59000000,
02/26/18,05:00,     3.33704326,   -50.97878432,     0.00000000,     0.00000000,
02/26/18,06:00,     1.66852163,   -51.07387153,     0.00000000,   195.18000000,
02/26/18,07:00,     0.83426082,   -51.35942014,     0.00000000,   378.42000000,
02/26/18,08:00,     0.41713041,   -51.72650445,     0.00000000,   357.00000000,
02/26/18,09:00,     0.20856520,   -52.08269160,     0.00000000,   356.00000000,
02/26/18,10:00,   116.46565760,   -52.38135449,     0.00000000,   358.00000000,
02/26/18,11:00,   176.58807880,   -52.59382762,     0.00000000,   360.00000000,
02/26/18,12:00,   212.20191440,   -52.76918262,     0.00000000,   379.50000000,
02/26/18,13:00,   224.38308220,   -52.91914012,     0.00000000,   357.00000000,
02/26/18,14:00,   230.90266610,   -53.13899725,     0.00000000,   538.00000000,
02/26/18,15:00,   237.22395805,   -53.51193394,     0.00000000,   676.00000000,
02/26/18,16:00,   255.33622903,   -53.84315384,     0.00000000,   479.00000000,
02/26/18,17:00,   249.15311451,   -53.90040917,     0.00000000,   140.00000000,
02/26/18,18:00,   252.04318226,   -53.80980102,     0.00000000,   179.98000000,
02/26/18,19:00,   126.02159113,   -53.80282364,     0.00000000,   184.13000000,
02/26/18,20:00,   179.79629556,   -53.82747969,     0.00000000,   171.00000000,
02/26/18,21:00,   211.24177278,   -53.80396066,     0.00000000,   173.00000000,
02/26/18,22:00,   231.66401139,   -53.75450777,     0.00000000,   171.00000000,
02/26/18,23:00,   239.23775570,   -53.69055688,     0.00000000,   172.00000000,
02/27/18,00:00,   241.45975285,   -53.62170813,     0.00000000,   171.00000000,
02/27/18,01:00,   247.05575142,   -53.54795038,     0.00000000,   170.00000000,
02/27/18,02:00,   123.52787571,   -53.53115856,     0.00000000,   167.00000000,
02/27/18,03:00,    61.76393786,   -53.60501266,     0.00000000,   166.00000000,
02/27/18,04:00,    30.88196893,   -53.64168970,     0.00000000,     0.00000000,
02/27/18,05:00,    15.44098446,   -53.70202823,     0.00000000,   167.00000000,
02/27/18,06:00,     7.72049223,   -53.85644749,     0.00000000,   165.00000000,
02/27/18,07:00,     3.86024612,   -54.01765712,     0.00000000,   169.00000000,
02/27/18,08:00,   124.55587306,   -54.12294906,     0.00000000,   170.00000000,
02/27/18,09:00,   161.40618653,   -54.17096803,     0.00000000,   212.00000000,
02/27/18,10:00,   180.26034326,   -54.20372477,     0.00000000,   195.18000000,
02/27/18,11:00,   184.76854663,   -54.20380032,     0.00000000,   170.00000000,
02/27/18,12:00,   232.59414832,   -54.14811897,     0.00000000,   136.00000000,
02/27/18,13:00,   208.16157416,   -54.10158111,     0.00000000,   211.68000000,
02/27/18,14:00,   203.35041208,   -54.10466512,     0.00000000,   206.00000000,
02/27/18,15:00,   230.13633104,   -54.09342175,     0.00000000,   205.00000000,
02/27/18,16:00,   252.92829052,   -54.03738944,     0.00000000,   166.00000000,
02/27/18,17:00,   256.99227026,   -53.95192916,     0.00000000,   173.00000000,
02/27/18,18:00,   262.72926013,   -53.86156839,     0.00000000,   166.00000000,
02/27/18,19:00,   272.28625506,   -53.76056063,     0.00000000,   167.00000000,
02/27/18,20:00,   267.45612753,   -53.65818944,     0.00000000,   168.00000000,
02/27/18,21:00,   274.07931377,   -53.47142172,     0.00000000,     0.00000000,
02/27/18,22:00,   277.10815688,   -53.27882799,     0.00000000,   166.00000000,
02/27/18,23:00,   274.78107844,   -53.17038337,     0.00000000,   169.00000000,
02/28/18,00:00,   277.24941422,   -53.06286812,     0.00000000,   168.00000000,
02/28/18,01:00,    -1.00000000,     0.00000000,     0.00000000,    -1.00000000,
02/28/18,02:00,    -1.00000000,     0.00000000,     0.00000000,    -1.00000000,
02/28/18,03:00,    -1.00000000,     0.00000000,     0.00000000,    -1.00000000,
02/28/18,04:00,    -1.00000000,     0.00000000,     0.00000000,    -1.00000000,
02/28/18,05:00,    -1.00000000,     0.00000000,     0.00000000,    -1.00000000,
02/28/18,06:00,    -1.00000000,     0.00000000,     0.00000000,    -1.00000000,
02/28/18,07:00,    -1.00000000,     0.00000000,     0.00000000,    -1.00000000,
02/28/18,08:00,    -1.00000000,     0.00000000,     0.00000000,    -1.00000000,
02/28/18,09:00,    -1.00000000,     0.00000000,     0.00000000,    -1.00000000,
02/28/18,10:00,    -1.00000000,     0.00000000,     0.00000000,    -1.00000000,
02/28/18,11:00,    -1.00000000,     0.00000000,     0.00000000,    -1.00000000,
02/28/18,12:00,    -1.00000000,     0.00000000,     0.00000000,    -1.00000000,
02/28/18,13:00,    -1.00000000,     0.00000000,     0.00000000,    -1.00000000,
02/28/18,14:00,    -1.00000000,     0.00000000,     0.00000000,    -1.00000000,
02/28/18,15:00,    -1.00000000,     0.00000000,     0.00000000,    -1.00000000,
02/28/18,16:00,    -1.00000000,     0.00000000,     0.00000000,    -1.00000000,
02/28/18,17:00,    -1.00000000,     0.00000000,     0.00000000,    -1.00000000,
02/28/18,18:00,    -1.00000000,     0.00000000,     0.00000000,    -1.00000000,
02/28/18,19:00,    -1.00000000,     0.00000000,     0.00000000,    -1.00000000,
02/28/18,20:00,    -1.00000000,     0.00000000,     0.00000000,    -1.00000000,
02/28/18,21:00,    -1.00000000,     0.00000000,     0.00000000,    -1.00000000,
02/28/18,22:00,    -1.00000000,     0.00000000,     0.00000000,    -1.00000000,
02/28/18,23:00,    -1.00000000,     0.00000000,     0.00000000,    -1.00000000,
03/01/18,00:00,    -1.00000000,     0.00000000,     0.00000000,    -1.00000000,
03/01/18,01:00,    -1.00000000,     0.00000000,     0.00000000,    -1.00000000,
03/01/18,02:00,    -1.00000000,     0.00000000,     0.00000000,    -1.00000000,
03/01/18,03:00,    -1.00000000,     0.00000000,     0.00000000,    -1.00000000,
03/01/18,04:00,    -1.00000000,     0.00000000,     0.00000000,    -1.00000000,
03/01/18,05:00,    -1.00000000,     0.00000000,     0.00000000,    -1.00000000,
03/01/18,06:00,    -1.00000000,     0.00000000,     0.00000000,    -1.00000000,
03/01/18,07:00,    -1.00000000,     0.00000000,     0.00000000,    -1.00000000,
03/01/18,08:00,    -1.00000000,     0.00000000,     0.00000000,    -1.00000000,
03/01/18,09:00,    -1.00000000,     0.00000000,     0.00000000,    -1.00000000,
03/01/18,10:00,    -1.00000000,     0.00000000,     0.00000000,    -1.00000000,
03/01/18,11:00,    -1.00000000,     0.00000000,     0.00000000,    -1.00000000,
03/01/18,12:00,     0.00000000,     0.00000000,     0.00000000,    -1.00000000,
03/01/18,13:00,     0.00000000,    -0.14450000,     0.00000000,   290.00000000,
03/01/18,14:00,    91.44037500,    -0.47677981,     0.00000000,   466.00000000,
03/01/18,15:00,   183.29756250,    -0.80691084,     0.00000000,   469.00000000,
03/01/18,16:00,   230.72278125,    -1.07431067,     0.00000000,   479.82000000,
03/01/18,17:00,   257.14101562,    -1.07028877,     0.00000000,     0.00000000,
03/01/18,18:00,   269.92113281,    -0.80675770,     0.00000000,     0.00000000,
03/01/18,19:00,   273.74694141,    -0.53492366,     0.00000000,     0.00000000,
03/01/18,20:00,   274.66534570,    -0.26071752,     0.00000000,     0.00000000,
03/01/18,21:00,   277.40117285,    -0.06918426,     0.00000000,   169.00000000,
03/01/18,22:00,   278.69596143,     0.04086431,   155.00043473,   167.00000000,
03/01/18,23:00,   278.98748071,     0.15220603,   155.00161921,   168.00000000,
03/02/18,00:00,   278.70911536,     0.34551933,   155.00367574,     3.07000000,
03/02/18,01:00,   139.35455768,     0.55301616,   155.00588315,     0.00000000,
03/02/18,02:00,    69.67727884,     0.65753208,   155.00699502,     0.00000000,
03/02/18,03:00,    34.83863942,     0.70864004,   155.00753872,     2.30000000,
03/02/18,04:00,    17.41931971,     0.73361902,   155.00780446,     0.00000000,
03/02/18,05:00,     8.70965985,     0.74015351,   155.00787397,    13.06000000,
03/02/18,06:00,     4.35482993,     0.74015576,   155.00787400,     0.00000000,
03/02/18,07:00,     2.17741496,     0.74342188,   155.00790874,     0.00000000,
03/02/18,08:00,     1.08870748,     0.66305494,   155.00705378,   164.00000000,
03/02/18,09:00,   116.05260374,     0.55712559,   155.00592687,   165.00000000,
03/02/18,10:00,   184.70805187,     0.52729592,   155.00560953,   195.42000000,
03/02/18,11:00,   216.04740094,     0.54546365,   155.00580280,   169.00000000,
03/02/18,12:00,   234.35445047,     0.60066457,   155.00639005,   171.00000000,
03/02/18,13:00,   246.20872523,     0.67094616,   155.00713773,   169.00000000,
03/02/18,14:00,   244.01898762,     0.74741002,   155.00795117,   168.30000000,
03/02/18,15:00,   249.83199381,     0.68718551,   155.00731048,   446.00000000,
03/02/18,16:00,   245.62099690,     0.49041200,   155.00521715,   443.00000000,
03/02/18,17:00,   245.71899845,     0.33958200,   155.00361257,   350.00000000,
03/02/18,18:00,   248.11774923,     0.23400038,   155.00248937,   355.00000000,
03/02/18,19:00,   254.23112461,     0.13517481,   155.00143803,   345.00000000,
03/02/18,20:00,   249.88268731,     0.03523172,   155.00037481,   359.00000000,
03/02/18,21:00,   246.28496865,    -0.08155945,     0.00000000,   370.75000000,
03/02/18,22:00,   259.15010933,    -0.10121691,     0.00000000,   174.00000000,
03/02/18,23:00,   262.38467966,    -0.01194952,     0.00000000,   169.00000000,
03/03/18,00:00,   265.84958983,     0.08416762,   155.00089540,   167.00000000,
03/03/18,01:00,   132.92479492,     0.11555481,   155.00122931,   169.00000000,
03/03/18,02:00,    66.46239746,     0.04524840,   155.00048137,   171.00000000,
03/03/18,03:00,    33.23119873,    -0.07340480,     0.00000000,   166.00000000,
03/03/18,04:00,    16.61559936,    -0.23426140,     0.00000000,   205.56000000,
03/03/18,05:00,     8.30779968,    -0.40807970,     0.00000000,   167.00000000,
03/03/18,06:00,     4.15389984,    -0.56984885,     0.00000000,   169.00000000,
03/03/18,07:00,     2.07694992,    -0.73573342,     0.00000000,   169.00000000,
03/03/18,08:00,     1.03847496,    -0.94260071,     0.00000000,   247.85000000,
03/03/18,09:00,     0.51923748,    -1.28774686,     0.00000000,   444.00000000,
03/03/18,10:00,    96.03874374,    -1.60996787,     0.00000000,   297.00000000,
03/03/18,11:00,   143.37437187,    -1.74326131,     0.00000000,   209.00000000,
03/03/18,12:00,   166.82768594,    -1.75966028,     0.00000000,   134.00000000,
03/03/18,13:00,    83.41384297,    -1.77153951,     0.00000000,   140.00000000,
03/03/18,14:00,    41.70692148,    -1.86497913,     0.00000000,   172.00000000,
03/03/18,15:00,   147.25246074,    -1.94199944,     0.00000000,   171.00000000,
03/03/18,16:00,   218.89148037,    -1.93192747,     0.00000000,   175.00000000,
03/03/18,17:00,   256.20761519,    -1.78187792,     0.00000000,     0.00000000,
03/03/18,18:00,   268.66955759,    -1.60393934,     0.00000000,   169.00000000,
03/03/18,19:00,   266.21327880,    -1.51571292,     0.00000000,   189.43000000,
03/03/18,20:00,   261.99676440,    -1.43270790,     0.00000000,   172.77000000,
03/03/18,21:00,   258.04088220,    -1.34687907,     0.00000000,   175.61000000,
03/03/18,22:00,   257.26706610,    -1.27328010,     0.00000000,   192.50000000,
03/03/18,23:00,   263.71978305,    -1.19403667,     0.00000000,   170.00000000,
03/04/18,00:00,   275.91614152,    -1.10754371,     0.00000000,   196.65000000,
03/04/18,01:00,   278.87969576,    -1.01397079,     0.00000000,   171.00000000,
03/04/18,02:00,   139.43984788,    -0.97581102,     0.00000000,   171.00000000,
03/04/18,03:00,    69.71992394,    -1.04123114,     0.00000000,   169.00000000,
03/04/18,04:00,    34.85996197,    -1.15844119,     0.00000000,   170.00000000,
03/04/18,05:00,    17.42998099,    -1.30329622,     0.00000000,   172.00000000,
03/04/18,06:00,     8.71499049,    -1.45972374,     0.00000000,   167.00000000,
03/04/18,07:00,     4.35749525,    -1.62018749,     0.00000000,   167.00000000,
03/04/18,08:00,     2.17874762,    -1.80127937,     0.00000000,   201.72000000,
03/04/18,09:00,     1.08937381,    -1.98550531,     0.00000000,   170.00000000,
03/04/18,10:00,     0.54468691,    -2.15468828,     0.00000000,   170.00000000,
03/04/18,11:00,   121.04559345,    -2.26339314,     0.00000000,   169.00000000,
03/04/18,12:00,   185.56654673,    -2.27908707,     0.00000000,   169.00000000,
03/04/18,13:00,   224.45214836,    -2.22557772,     0.00000000,   134.00000000,
03/04/18,14:00,   241.68657418,    -2.16597836,     0.00000000,   212.94000000,
03/04/18,15:00,   253.00941209,    -2.10910037,     0.00000000,   168.00000000,
03/04/18,16:00,   255.53620605,    -2.02482756,     0.00000000,   172.00000000,
03/04/18,17:00,   259.64660302,    -1.93900615,     0.00000000,   171.54000000,
03/04/18,18:00,   262.13080151,    -1.89174245,     0.00000000,   255.71000000,
03/04/18,19:00,   268.64277576,    -1.84466566,     0.00000000,   180.91000000,
03/04/18,20:00,   279.94251288,    -1.74632802,     0.00000000,   171.00000000,
03/04/18,21:00,   281.96050644,    -1.63687651,     0.00000000,   172.00000000,
03/04/18,22:00,   284.18337822,    -1.52380457,     0.00000000,   168.00000000,
03/04/18,23:00,   287.00106411,    -1.40621235,     0.00000000,   168.00000000,
03/05/18,00:00,   143.50053205,    -1.35746155,     0.00000000,   165.00000000,
03/05/18,01:00,    71.75026603,    -1.33540615,     0.00000000,     6.14000000,
03/05/18,02:00,    35.87513301,    -1.28466345,     0.00000000,     0.00000000,
03/05/18,03:00,    17.93756651,    -1.25775710,     0.00000000,     0.00000000,
03/05/18,04:00,     8.96878325,    -1.24430392,     0.00000000,     0.00000000,
03/05/18,05:00,     4.48439163,    -1.23757734,     0.00000000,     0.00000000,
03/05/18,06:00,     2.24219581,    -1.40971404,     0.00000000,   351.00000000,
03/05/18,07:00,     1.12109791,    -1.75953240,     0.00000000,   352.00000000,
03/05/18,08:00,     0.56054895,    -2.11469157,     0.00000000,   360.00000000,
03/05/18,09:00,   142.12814948,    -2.40484722,     0.00000000,   363.00000000,
03/05/18,10:00,   214.83269974,    -2.49513680,     0.00000000,   174.54000000,
03/05/18,11:00,   249.33734987,    -2.43582177,     0.00000000,   171.00000000,
03/05/18,12:00,   264.52754993,    -2.35038932,     0.00000000,   172.00000000,
03/05/18,13:00,   270.69427497,    -2.26429841,     0.00000000,   191.04000000,
03/05/18,14:00,   274.84526248,    -2.32554864,     0.00000000,   477.00000000,
03/05/18,15:00,   277.42288124,    -2.52091457,     0.00000000,   466.00000000,
03/05/18,16:00,   281.12969062,    -2.65763829,     0.00000000,   366.00000000,
03/05/18,17:00,   284.19209531,    -2.65047739,     0.00000000,   185.00000000,
03/05/18,18:00,   284.23154766,    -2.56217057,     0.00000000,   206.81000000,
03/05/18,19:00,   287.16652383,    -2.47237654,     0.00000000,   185.00000000,
03/05/18,20:00,   281.65788691,    -2.37461433,     0.00000000,   188.30000000,
03/05/18,21:00,   282.96444346,    -2.69815317,     0.00000000,  1023.40000000,
03/05/18,22:00,   285.04122173,    -3.38350533,     0.00000000,   915.31000000,
03/05/18,23:00,   285.93336086,    -4.01332804,     0.00000000,   915.31000000,
03/06/18,00:00,   284.45868043,    -4.64344202,     0.00000000,   915.31000000,
03/06/18,01:00,   280.01634022,    -5.27651451,     0.00000000,   915.31000000,
03/06/18,02:00,   279.72079511,    -5.91195594,     0.00000000,   915.31000000,
03/06/18,03:00,   277.00877255,    -6.54890116,     0.00000000,   915.31000000,
03/06/18,04:00,   275.08238628,    -7.18816558,     0.00000000,   915.31000000,
03/06/18,05:00,   259.30894314,    -7.83627991,     0.00000000,   915.31000000,
03/06/18,06:00,   129.65447157,    -8.55710821,     0.00000000,   915.31000000,
03/06/18,07:00,    64.82723578,    -9.37517735,     0.00000000,   915.31000000,
03/06/18,08:00,    32.41361789,   -10.24186693,     0.00000000,   915.31000000,
03/06/18,09:00,   158.55193395,   -11.06169415,     0.00000000,   915.31000000,
03/06/18,10:00,   223.89771697,   -11.78577933,     0.00000000,   915.31000000,
03/06/18,11:00,   253.93810849,   -12.46217141,     0.00000000,   915.31000000,
03/06/18,12:00,   266.32580424,   -13.11734946,     0.00000000,   915.31000000,
03/06/18,13:00,   271.37890212,   -13.40080710,     0.00000000,   189.31000000,
03/06/18,14:00,   269.56182606,   -13.31968174,     0.00000000,   189.38000000,
03/06/18,15:00,   280.32891303,   -13.46846137,     0.00000000,   658.07000000,
03/06/18,16:00,   284.64483152,   -13.69961950,     0.00000000,   369.22000000,
03/06/18,17:00,   286.94904076,   -13.66943256,     0.00000000,   142.00000000,
03/06/18,18:00,   286.53139538,   -13.54069234,     0.00000000,   174.00000000,
03/06/18,19:00,   283.69007269,   -13.42908161,     0.00000000,   173.00000000,
03/06/18,20:00,   268.95578634,   -13.32325868,     0.00000000,   168.00000000,
03/06/18,21:00,   256.81601817,   -13.22787278,     0.00000000,   167.00000000,
03/06/18,22:00,   257.94163409,   -13.14936395,     0.00000000,   190.74000000,
03/06/18,23:00,   263.91569204,   -13.09645029,     0.00000000,   225.29000000,
03/07/18,00:00,   259.06859602,   -13.03110314,     0.00000000,   167.00000000,
03/07/18,01:00,   129.53429801,   -13.00380170,     0.00000000,   167.00000000,
03/07/18,02:00,    64.76714901,   -13.08709097,     0.00000000,   193.88000000,
03/07/18,03:00,    32.38357450,   -13.22045561,     0.00000000,   170.00000000,
03/07/18,04:00,    16.19178725,   -13.36566793,     0.00000000,   169.00000000,
03/07/18,05:00,     8.09589363,   -13.52202409,     0.00000000,   168.00000000,
03/07/18,06:00,     4.04794681,   -13.67045217,     0.00000000,   141.00000000,
03/07/18,07:00,    94.31747341,   -13.77676946,     0.00000000,   170.00000000,
03/07/18,08:00,   139.37911170,   -13.82942117,     0.00000000,   169.00000000,
03/07/18,09:00,   166.60943085,   -14.09199190,     0.00000000,   662.13000000,
03/07/18,10:00,   178.08934043,   -14.34551251,     0.00000000,   189.61000000,
03/07/18,11:00,   183.33204521,   -14.35451182,     0.00000000,   189.81000000,
03/07/18,12:00,   182.38977261,   -14.35720091,     0.00000000,   181.29000000,
03/07/18,13:00,    91.19488630,   -14.39705358,     0.00000000,   172.00000000,
03/07/18,14:00,    45.59744315,   -14.59315741,     0.00000000,   357.00000000,
03/07/18,15:00,    22.79872158,   -14.91745933,     0.00000000,   360.00000000,
03/07/18,16:00,   148.54773579,   -15.19228610,     0.00000000,   361.00000000,
03/07/18,17:00,   216.54586789,   -15.37123930,     0.00000000,   362.00000000,
03/07/18,18:00,   246.06480895,   -15.41396396,     0.00000000,   186.06000000,
03/07/18,19:00,   265.16302947,   -15.33838004,     0.00000000,   174.00000000,
03/07/18,20:00,   273.07901474,   -15.24125902,     0.00000000,   170.00000000,
03/07/18,21:00,   277.89013237,   -15.13477445,     0.00000000,   168.00000000,
03/07/18,22:00,   279.22806618,   -15.02421535,     0.00000000,   168.00000000,
03/07/18,23:00,   280.46740809,   -14.91436761,     0.00000000,   172.00000000,
03/08/18,00:00,   283.86582905,   -14.80420099,     0.00000000,   172.00000000,
03/08/18,01:00,   284.49253952,   -14.69102181,     0.00000000,   170.00000000,
03/08/18,02:00,   290.29026976,   -14.57363040,     0.00000000,   170.00000000,
03/08/18,03:00,   145.14513488,   -14.52948270,     0.00000000,   177.14000000,
03/08/18,04:00,    72.57256744,   -14.59469385,     0.00000000,   171.00000000,
03/08/18,05:00,    36.28628372,   -14.71076443,     0.00000000,   170.00000000,
03/08/18,06:00,    18.14314186,   -14.86606971,     0.00000000,   195.04000000,
03/08/18,07:00,     9.07157093,   -15.03698236,     0.00000000,   174.00000000,
03/08/18,08:00,     4.53578547,   -15.20317868,     0.00000000,   172.00000000,
03/08/18,09:00,     2.26789273,   -15.49127684,     0.00000000,   411.00000000,
03/08/18,10:00,   138.92582137,   -15.79417998,     0.00000000,   336.00000000,
03/08/18,11:00,   210.74528568,   -15.87584443,     0.00000000,   177.00000000,
03/08/18,12:00,   246.50876784,   -15.82121740,     0.00000000,   171.00000000,
03/08/18,13:00,   262.89875892,   -15.73751364,     0.00000000,   171.00000000,
03/08/18,14:00,   272.44412946,   -15.89834219,     0.00000000,   686.00000000,
03/08/18,15:00,   282.55493973,   -16.30884266,     0.00000000,   690.00000000,
03/08/18,16:00,   286.33309487,   -16.44489864,     0.00000000,   151.00000000,
03/08/18,17:00,   283.37642243,   -16.32254388,     0.00000000,   174.00000000,
03/08/18,18:00,   282.82433622,   -16.21244350,     0.00000000,   172.00000000,
03/08/18,19:00,   285.68291811,   -16.11005988,     0.00000000,   191.74000000,
03/08/18,20:00,   285.40108405,   -15.99338788,     0.00000000,   146.00000000,
03/08/18,21:00,   285.90366703,   -15.85023550,     0.00000000,   139.00000000,
03/08/18,22:00,   282.44995851,   -15.72105869,     0.00000000,   171.00000000,
03/08/18,23:00,   281.93697926,   -15.60986522,     0.00000000,   171.00000000,
03/09/18,00:00,   280.74936463,   -15.50252205,     0.00000000,   177.00000000,
03/09/18,01:00,   283.50468231,   -15.39539502,     0.00000000,   173.00000000,
03/09/18,02:00,   284.24371616,   -15.28302082,     0.00000000,   170.00000000,
03/09/18,03:00,   285.68085808,   -15.16755854,     0.00000000,   169.00000000,
03/09/18,04:00,   284.61517904,   -15.05091052,     0.00000000,   168.00000000,
03/09/18,05:00,   282.80508952,   -14.93770038,     0.00000000,   173.00000000,
03/09/18,06:00,   141.40254476,   -14.90516157,     0.00000000,   186.13000000,
03/09/18,07:00,    70.70127238,   -14.97917466,     0.00000000,   174.00000000,
03/09/18,08:00,    35.35063619,   -15.10064870,     0.00000000,   175.00000000,
03/09/18,09:00,   112.03094309,   -15.20045791,     0.00000000,   172.00000000,
03/09/18,10:00,   154.00297155,   -15.24094096,     0.00000000,   175.00000000,
03/09/18,11:00,   172.99511077,   -15.25144192,     0.00000000,   173.00000000,
03/09/18,12:00,   178.57655539,   -15.24865608,     0.00000000,   173.00000000,
03/09/18,13:00,   185.14052769,   -15.23768254,     0.00000000,   168.77000000,
03/09/18,14:00,   181.44638885,   -15.29177408,     0.00000000,   306.00000000,
03/09/18,15:00,   232.14206942,   -15.46297985,     0.00000000,   450.00000000,
