DAY,TIME,PRECIP(mm),LOSS(mm),EXCESS(mm),DIRECT FLOW(m3/s),BASE FLOW(m3/s),TOTAL FLOW(m3/s),
01/26/18,10:00,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,
01/26/18,11:00,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,
01/26/18,12:00,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,
01/26/18,13:00,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,
01/26/18,14:00,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,
01/26/18,15:00,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,
01/26/18,16:00,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,
01/26/18,17:00,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,
01/26/18,18:00,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,
01/26/18,19:00,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,
01/26/18,20:00,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,
01/26/18,21:00,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,
01/26/18,22:00,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,
01/26/18,23:00,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,
01/27/18,00:00,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,
